taxa,bay,month,day,year,abund,male,female,repro,eph,density,volume,mean_temp_C,temp_var,conductivity,pH,hydro_days,soil,canopy,area_ha,sample_date,species,genus,family,order,class,phylum,ID_specificity,broad_group,general_diet,functional_feeding_group,diet_specifics,diet_internet_source,size_mm,size_source
Microcyclops sp.,78,8,26,2010,11,0,0,4,0,9.33,2316.925,12.6,20.5,29.17,4.91,365,sand,open,4.01,8/26/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,40,4,30,2009,2,0,0,0,0,0.5,4005.531,10.3,20.5,41.58,5.55,365,upland,open,5.26,4/30/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,7,3,11,2009,1,0,0,1,0,0.33,3063.053,10.2,20,31.08,5.21,196,terrace,forrested,2.51,3/11/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,78,8,6,2009,5,0,0,0,0,1.82,6204.646,12.6,20.5,29.17,4.91,365,sand,open,4.01,8/6/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,26,5,21,2009,12,0,0,1,0,4.54,5262.168,11.1,17.2,27.49,5.05,274,terrace,open,0.49,5/21/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,9,2,10,2010,1,0,0,0,0,0.34,2905.973,9.5,11.6,53.04,4.47,245.5,terrace,open,1.74,2/10/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,4,2,26,2009,1,0,0,0,0,0.71,1413.717,10,14.5,40.76,5.58,211,upland,forrested,1.29,2/26/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,78,4,30,2009,1,0,0,0,0,0.8,1256.637,12.6,20.5,29.17,4.91,365,sand,open,4.01,4/30/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,44,6,11,2009,13,0,0,1,0,0,NA,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,6/11/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,7,12,9,2009,1,0,0,0,0,0.61,1649.336,10.2,20,31.08,5.21,196,terrace,forrested,2.51,12/9/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,44,12,15,2009,6,0,0,0,0,2.61,4633.849,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,12/15/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,11,2,26,2009,79,0,0,0,0,32.63,4712.389,10,14.7,33.69,5.23,281,terrace,open,0.77,2/26/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,9,6,23,2010,1,0,0,0,0,0.25,3926.991,9.5,11.6,53.04,4.47,245.5,terrace,open,1.74,6/23/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,78,9,9,2010,51,0,0,11,0,41.57,2434.734,12.6,20.5,29.17,4.91,365,sand,open,4.01,9/9/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,11,7,2,2009,1,0,0,0,0,0.55,1806.416,10,14.7,33.69,5.23,281,terrace,open,0.77,7/2/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,26,9,2,2010,37,0,0,2,0,27.14,2670.354,11.1,17.2,27.49,5.05,274,terrace,open,0.49,9/2/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,3,5,28,2009,5,0,0,0,0,1.59,3141.593,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,5/28/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,11,6,16,2010,16,0,0,6,0,12.21,2277.655,10,14.7,33.69,5.23,281,terrace,open,0.77,6/16/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,78,7,14,2010,8,0,0,4,0,5.99,1335.177,12.6,20.5,29.17,4.91,365,sand,open,4.01,7/14/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,78,5,31,2010,3,0,0,0,0,0.75,4005.531,12.6,20.5,29.17,4.91,365,sand,open,4.01,5/31/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,40,2,18,2009,1,0,0,0,0,0.17,5890.486,10.3,20.5,41.58,5.55,365,upland,open,5.26,2/18/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,44,4,2,2009,10,0,0,0,0,3.45,5537.057,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,4/2/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,11,1,29,2009,41,0,0,1,0,13.32,6047.566,10,14.7,33.69,5.23,281,terrace,open,0.77,1/29/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,11,5,21,2009,2,0,0,0,0,1.57,4084.07,10,14.7,33.69,5.23,281,terrace,open,0.77,5/21/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,66,6,25,2009,32,0,0,1,0,40.32,1727.876,10.8,21.2,34.4,5.26,201,sand,open,11.29,6/25/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,79,5,28,2009,1,0,0,0,0,0,NA,10.3,20.1,27.81,4.93,170,sand,open,0.49,5/28/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,4,3,26,2009,4,0,0,0,0,1.24,3220.132,10,14.5,40.76,5.58,211,upland,forrested,1.29,3/26/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,26,4,23,2009,7,0,0,0,0,2.6,5105.088,11.1,17.2,27.49,5.05,274,terrace,open,0.49,4/23/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,44,4,30,2009,4,0,0,0,0,2.3,3298.673,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,4/30/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,11,4,23,2009,14,0,0,1,0,4.97,6361.725,10,14.7,33.69,5.23,281,terrace,open,0.77,4/23/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,3,5,30,2010,3,0,0,0,0,0.67,4476.77,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,5/30/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,26,5,5,2010,1,0,0,1,0,0.22,4516.039,11.1,17.2,27.49,5.05,274,terrace,open,0.49,5/5/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,7,4,7,2010,2,0,0,0,0,0.36,5615.597,10.2,20,31.08,5.21,196,terrace,forrested,2.51,4/7/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,9,8,17,2010,1,0,0,0,0,0.71,1413.717,9.5,11.6,53.04,4.47,245.5,terrace,open,1.74,8/17/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,40,4,16,2009,1,0,0,0,0,0.49,2042.035,10.3,20.5,41.58,5.55,365,upland,open,5.26,4/16/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,7,6,18,2009,2,0,0,1,0,2.12,1963.495,10.2,20,31.08,5.21,196,terrace,forrested,2.51,6/18/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,26,8,4,2010,9,0,0,1,0,6.01,2748.894,11.1,17.2,27.49,5.05,274,terrace,open,0.49,8/4/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,11,4,7,2010,3,0,0,0,0,0.71,8796.459,10,14.7,33.69,5.23,281,terrace,open,0.77,4/7/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,78,10,7,2010,1,0,0,1,0,0.45,2238.385,12.6,20.5,29.17,4.91,365,sand,open,4.01,10/7/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,3,5,25,2010,2,0,0,0,0,0.65,3063.053,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,5/25/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,66,5,11,2010,4,0,0,1,0,2.04,1963.495,10.8,21.2,34.4,5.26,201,sand,open,11.29,5/11/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,26,4,9,2009,5,0,0,0,0,1.89,4869.468,11.1,17.2,27.49,5.05,274,terrace,open,0.49,4/9/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,26,9,16,2010,3,0,0,0,0,0,NA,11.1,17.2,27.49,5.05,274,terrace,open,0.49,9/16/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,44,5,25,2010,2,0,0,0,0,0.85,2356.194,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,5/25/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,40,5,31,2010,2,0,0,0,0,0.57,3534.292,10.3,20.5,41.58,5.55,365,upland,open,5.26,5/31/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,11,4,20,2010,1,0,0,0,0,0.18,5497.787,10,14.7,33.69,5.23,281,terrace,open,0.77,4/20/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,40,6,30,2010,1,0,0,0,0,0.17,5811.946,10.3,20.5,41.58,5.55,365,upland,open,5.26,6/30/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,11,1,13,2010,6,0,0,0,0,1.05,5733.407,10,14.7,33.69,5.23,281,terrace,open,0.77,1/13/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,3,8,11,2010,2,0,0,0,0,1.11,1806.416,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,8/11/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,66,7,23,2009,1,0,0,0,0,0,NA,10.8,21.2,34.4,5.26,201,sand,open,11.29,7/23/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,3,1,6,2010,1,0,0,1,0,0.15,6518.805,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,1/6/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,78,6,11,2009,5,0,0,0,0,0.96,5183.628,12.6,20.5,29.17,4.91,365,sand,open,4.01,6/11/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,3,7,23,2009,2,0,0,1,0,1.7,1178.097,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,7/23/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,26,10,28,2009,4,0,0,1,0,5.09,785.398,11.1,17.2,27.49,5.05,274,terrace,open,0.49,10/28/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,3,4,30,2009,10,0,0,1,0,3.03,3298.672,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,4/30/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,11,12,30,2009,2,0,0,0,0,0.59,3377.212,10,14.7,33.69,5.23,281,terrace,open,0.77,12/30/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,44,3,12,2009,1,0,0,0,0,0.85,1178.097,9.5,11.3,40.22,5.65,183.5,upland,forrested,2.02,3/12/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,11,10,14,2009,1,0,0,0,0,0.98,1021.018,10,14.7,33.69,5.23,281,terrace,open,0.77,10/14/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,9,5,21,2009,14,0,0,1,0,11.88,1178.097,9.5,11.6,53.04,4.47,245.5,terrace,open,1.74,5/21/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,40,4,2,2009,4,0,0,0,0,1.96,2042.035,10.3,20.5,41.58,5.55,365,upland,open,5.26,4/2/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,78,9,30,2009,3,0,0,2,0,2.01,1492.257,12.6,20.5,29.17,4.91,365,sand,open,4.01,9/30/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,78,11,11,2009,1,0,0,0,0,0.24,4162.61,12.6,20.5,29.17,4.91,365,sand,open,4.01,11/11/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,9,4,7,2010,1,0,0,1,0,0.39,2591.814,9.5,11.6,53.04,4.47,245.5,terrace,open,1.74,4/7/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,7,6,4,2009,4,0,0,0,0,2.12,3534.292,10.2,20,31.08,5.21,196,terrace,forrested,2.51,6/4/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,78,7,23,2009,60,0,0,2,0,11.4,5262.168,12.6,20.5,29.17,4.91,365,sand,open,4.01,7/23/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,66,11,18,2009,2,0,0,2,0,1.09,5262.167,10.8,21.2,34.4,5.26,201,sand,open,11.29,11/18/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,4,7,7,2010,2,0,0,2,0,2.55,785.398,10,14.5,40.76,5.58,211,upland,forrested,1.29,7/7/10,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Microcyclops sp.,26,5,7,2009,9,0,0,2,0,3.32,5183.628,11.1,17.2,27.49,5.05,274,terrace,open,0.49,5/7/09,NA,Microcyclops,Cyclopidae,Cyclopoida,Copepoda,Arthropoda,genus,copepod,mixed,small_zooplankton,"algae, protozoans, ciliates",Best guess,0.6,Estimate based on similar UNH individual
Moina micrura,3,8,11,2010,1207,0,0,148,18,735.88,3298.673,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,8/11/10,micrura,Moina,Moinidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus, bacteria",Best guess,0.3,UNH Image based key to NA zooplankton - Aliberti et al.
Moinodaphnia macleayii,11,8,6,2009,60,0,0,22,0,138.9,431.969,10,14.7,33.69,5.23,281,terrace,open,0.77,8/6/09,macleayii,Moinodaphnia,Moinidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus, bacteria",UF IFAS Extension,0.7,UF IFAS Extension
Moinodaphnia macleayii,11,9,30,2009,143,0,0,30,0,0,NA,10,14.7,33.69,5.23,281,terrace,open,0.77,9/30/09,macleayii,Moinodaphnia,Moinidae,Cladocera,Branchiopoda,Arthropoda,species,cladoceran,mixed,filter_feeder,"algae, detritus, bacteria",UF IFAS Extension,0.7,UF IFAS Extension
Naucoridae,26,6,16,2010,1,0,0,0,0,0.4,2513.274,11.1,17.2,27.49,5.05,274,terrace,open,0.49,6/16/10,NA,NA,Naucoridae,Hemiptera,Insecta,Arthropoda,family,saucer_bug,predator,small_arthropods,scavenger,Murray Darling Freshwater Research Centre,NA,
Naucoridae,78,10,14,2009,1,0,0,0,0,0.27,3769.911,12.6,20.5,29.17,4.91,365,sand,open,4.01,10/14/09,NA,NA,Naucoridae,Hemiptera,Insecta,Arthropoda,family,saucer_bug,predator,small_arthropods,scavenger,Murray Darling Freshwater Research Centre,NA,
Nepidae,3,7,23,2009,1,0,0,0,0,0.85,1178.097,9.9,11.7,46.15,5.65,242.5,upland,open,5.67,7/23/09,NA,NA,Nepidae,Hemiptera,Insecta,Arthropoda,family,water_scorpion,predator,larger_arthropods,"tadpoles, small fish",Murray Darling Freshwater Research Centre,NA,
Notonectidae,7,2,26,2009,1,0,0,0,0,0,NA,10.2,20,31.08,5.21,196,terrace,forrested,2.51,2/26/09,NA,NA,Notonectidae,Hemiptera,Insecta,Arthropoda,family,backswimmer,predator,larger_arthropods,"tadpoles, small fish",Murray Darling Freshwater Research Centre,NA,
